NtAcceptConnectPort,NtAccessCheck,NtAccessCheckAndAuditAlarm,NtAccessCheckByType,NtAddAtom,NtAdjustGroupsToken,NtAdjustPrivilegesToken,NtAlertThread,NtAllocateLocallyUniqueId,NtAllocateUuids,NtAllocateVirtualMemory,NtAlpcAcceptConnectPort,NtAlpcCreatePort,NtAlpcCreateResourceReserve,NtAlpcCreateSecurityContext,NtAlpcDeleteSectionView,NtAlpcSetInformation,NtApphelpCacheControl,NtAssignProcessToJobObject,NtCallbackReturn,NtCancelIoFile,NtCancelTimer,NtClearEvent,NtClose,NtCompareTokens,NtContinue,NtCreateDebugObject,NtCreateDirectoryObject,NtCreateEvent,NtCreateFile,NtCreateKey,NtCreateMailslotFile,NtCreateMutant,NtCreateNamedPipeFile,NtCreatePrivateNamespace,NtCreateSection,NtCreateSemaphore,NtCreateThreadEx,NtCreateTransaction,NtCreateUserProcess,NtDelayExecution,NtDeleteAtom,NtDeleteKey,NtDeleteValueKey,NtDeviceIoControlFile,NtDuplicateObject,NtDuplicateToken,NtEnumerateKey,NtEnumerateValueKey,NtFindAtom,NtFlushBuffersFile,NtFlushInstructionCache,NtFs,NtGetContextThread,NtGetNextThread,NtGetNlsSectionPtr,NtIsProcessInJob,NtLockFile,NtLockVirtualMemory,NtMapViewOfSection,NtNotifyChangeDirectoryFile,NtNotifyChangeKey,NtOpenDirectoryObject,NtOpenFile,NtOpenKey,NtOpenMutant,NtOpenProcess,NtOpenThread,NtPlugPlayControl,NtPowerInformation,NtPrivilegeCheck,NtPrivilegedServiceAuditAlarm,NtProtectVirtualMemory,NtQueryAttributesFile,NtQueryDebugFilterState,NtQueryDefaultLocale,NtQueryDirectoryFile,NtQueryEaFile,NtQueryFullAttributesFile,NtQueryInformationFile,NtQueryInformationJobObject,NtQueryInformationProcess,NtQueryInformationThread,NtQueryInformationToken,NtQueryMultipleValueKey,NtQueryPerformanceCounter,NtQuerySecurityAttributesToken,NtQuerySecurityObject,NtQuerySystemInformation,NtQueryTimerResolution,NtQueryVirtualMemory,NtQueryVolumeInformationFile,NtQueueApcThread,NtRaiseException,NtRaiseHardError,NtReadFile,NtReadVirtualMemory,NtReleaseMutant,NtReleaseSemaphore,NtRemoveIoCompletionEx,NtReplyPort,NtReplyWaitReceivePort,NtRequestPort,NtResetEvent,NtRollbackTransaction,NtSetContextThread,NtSetEvent,NtSetInformationFile,NtSetInformationObject,NtSetInformationProcess,NtSetSystemInformation,NtSetValueKey,NtSuspendThread,NtTestAlert,NtTraceEvent,NtWaitForSingleObject,NtWriteFile,NtYieldExecution,Digital Sign,PE32/PE64,BL Import,Import,Export,Resource,BL String,String,Label
0,1784,141,66,2,2,23,88,0,0,361,38,3,2,301,6,5,8,0,210,0,22,200,8738,20,52,0,0,2920,552,107,0,48,0,0,128,57,57,0,1,124,0,14,11,3051,97,32,495,12,12,62,0,314,0,0,0,0,0,0,184,0,8,15,297,3250,8,409,3960,387,445,1,0,278,152,31,4,179,0,33,240,0,2190,328,878,0,124,26,9,1293,0,792,51,8,3,0,104,76,1209,8,6,0,2,36,1,0,0,6675,159,344,221,1,92,0,65,1250,4286,237,53,0,0,41,101,0,0,0,512,1
0,1593,53,30,2,2,18,75,0,0,251,18,2,0,229,6,0,0,0,113,0,20,140,6004,8,51,0,0,2491,277,39,0,4,0,0,36,20,48,0,0,76,0,13,0,2514,64,18,137,2,12,55,0,268,0,0,0,0,0,0,61,0,1,11,125,1680,0,125,2437,0,443,0,0,86,14,0,1,113,0,0,160,0,1900,507,257,0,41,0,0,1230,0,793,33,6,3,1,35,1,309,5,6,0,2,36,1,0,0,6369,81,300,177,1,49,0,46,107,3817,207,15,0,0,57,315,0,96,0,765,1
3,2502,258,174,7,4,35,127,2,1,877,39,4,1,516,6,3,10,0,3312,0,22,384,13688,58,76,0,2,3547,656,335,0,122,1,1,222,54,78,0,3,157,0,15,0,3326,150,101,659,309,73,63,22,412,0,2,0,0,1,0,352,0,11,89,552,5608,1,868,10435,903,442,1,0,467,244,95,20,363,0,154,469,1,2695,467,1997,2,197,56,0,1377,0,1019,286,6,3,0,139,1112,2284,185,6,8,36,50,1,0,0,7250,160,328,412,2,86,1,86,1266,7672,236,95,0,0,24,71,0,4,0,572,1
1,1822,64,44,5,4,22,86,2,1,513,33,2,1,240,6,3,10,0,6436,0,23,207,8031,8,59,0,2,2783,505,53,0,48,1,1,117,25,62,0,2,90,0,14,0,2652,124,82,624,166,1262,63,22,414,0,2,0,0,1,0,222,0,2,18,340,2747,0,437,3469,0,443,1,0,213,153,62,17,324,0,155,439,1,2423,591,482,2,2578,0,0,1297,0,855,275,6,3,0,81,1424,446,17,6,30,64,37,1,0,0,6538,105,324,382,2,66,1,69,115,4835,233,29,0,0,20,52,0,4,0,333,1
1,1979,149,50,5,3,24,112,2,1,550,33,2,1,313,5,3,10,0,6244,0,23,281,10121,14,65,0,1,3367,713,87,0,89,1,1,147,52,66,0,2,125,0,15,1,3537,125,84,636,164,1231,69,22,407,0,2,0,0,1,0,252,0,2,17,386,3723,0,482,4549,289,420,1,0,277,179,93,20,332,0,154,459,0,2564,602,708,2,2540,16,0,1318,0,730,271,8,3,0,141,1542,1344,15,4,30,64,42,1,0,0,6769,171,384,390,2,86,1,72,1230,4959,262,62,0,0,22,63,0,11,0,389,1
43,2408,259,309,86,2,103,167,0,0,10395,318,45,0,500,47,87,1110,0,1699,0,61,683,158933,20,43,0,0,8901,11112,506,0,1827,0,0,5325,507,389,0,42,158,0,13,336,5812,1091,569,12805,2956,96,152,0,5372,0,0,0,0,0,0,7377,0,2,180,11068,144594,0,53884,111032,473,442,42,0,6374,7356,93,85,37190,0,1145,7715,0,17394,14128,52811,0,3405,24,168,2611,0,4506,939,6,3,0,2552,5971,2118,172,172,129,430,28,1,0,0,8657,2176,644,6229,1,3803,0,737,3222,6041,655,53,0,0,9,32,0,0,0,1627,1
14,1720,62,57,16,2,25,96,0,0,1415,74,3,2,282,17,4,45,0,423,0,21,265,11349,10,73,0,0,3308,650,114,0,103,14,0,402,45,79,0,14,88,0,14,11,3419,218,151,198,562,24,60,0,370,0,0,0,0,0,0,810,0,23,62,723,4468,8,992,3544,0,418,1,0,1010,401,121,37,1222,0,34,482,0,2947,866,1025,0,388,2,9,2137,0,929,203,8,3,0,96,789,539,25,30,21,140,36,1,0,0,6614,135,362,404,1,85,0,116,240,4386,261,14,0,0,35,119,1,1,1,636,1
1,1966,143,56,5,4,23,91,2,1,599,36,2,1,299,6,3,10,0,6447,0,23,260,9566,18,67,0,2,3019,640,86,0,78,1,1,161,53,70,0,2,128,0,14,0,2930,135,86,624,164,1263,63,22,404,0,2,0,0,1,0,292,0,2,18,413,3468,0,498,4506,387,438,1,0,349,192,93,11,339,0,154,461,1,2655,444,733,2,2653,24,0,1329,0,845,273,6,3,0,145,2006,1165,16,6,30,64,45,1,0,0,6731,175,324,386,2,73,1,77,1243,4900,233,66,0,0,35,119,1,1,1,791,1
0,1600,53,30,0,2,17,84,0,0,162,18,2,0,227,6,0,0,0,557,0,20,165,6062,8,52,0,0,2574,277,40,0,10,0,0,31,18,49,0,0,79,0,13,0,2507,64,18,169,0,20,54,0,289,0,0,0,0,0,0,46,0,2,11,117,1692,0,132,2475,0,431,0,0,59,4,0,0,111,0,9,164,0,1864,428,260,2,3,0,0,1220,0,808,39,6,3,0,39,1,297,5,2,0,2,36,1,0,0,6488,83,296,179,1,50,0,47,91,3876,257,15,0,0,4,11,0,0,6,3536,1
0,1759,132,46,0,2,19,81,0,0,198,21,2,0,297,6,0,0,0,675,0,19,202,7598,20,55,0,0,2819,422,73,0,40,0,0,66,44,52,0,0,114,0,13,0,2812,72,20,169,0,16,50,0,289,0,0,0,0,0,0,87,0,2,14,180,2476,0,191,3580,387,419,0,0,128,36,0,1,126,0,9,191,0,2064,429,509,2,30,24,0,1245,0,708,44,6,4,1,97,1,1017,6,2,0,2,39,1,0,0,6619,147,288,183,1,57,0,50,1219,3889,253,49,0,0,6,11,0,0,6,3495,1
0,1560,43,27,3,3,12,35,0,0,183,20,1,0,59,6,2,0,0,6716,0,22,150,3425,0,51,0,1,875,293,16,0,37,1,0,40,17,53,0,0,84,0,14,0,782,50,24,574,69,1255,58,18,325,0,0,0,0,1,0,60,0,1,0,76,783,0,159,1592,0,424,0,0,65,29,31,0,123,0,57,307,0,1867,344,235,0,2494,0,0,1214,0,643,177,4,3,0,49,89,390,14,2,27,56,36,1,0,0,6351,80,344,193,1,46,0,51,92,2159,242,22,0,0,3,10,0,0,6,3519,1
0,1764,59,107,6,2,18,87,0,0,998,38,4,0,273,5,5,4,1,3983,0,23,195,19310,10,79,0,0,2723,2282,96,0,59,0,0,131,32,76,0,2,1339,0,13,0,2653,135,68,810,158,1230,55,1,411,0,0,0,0,0,0,253,0,7,15,1425,12343,1,2210,10648,4,465,0,0,239,1506,0,10,4156,0,77,2192,0,2238,2686,2786,4,2511,0,10,1284,0,982,599,6,3,0,707,834,1008,24,2,27,56,56,1,0,0,8492,629,339,243,1,61,0,76,98,6805,299,36,0,0,2,7,0,3,1,429,1
0,1751,132,46,0,2,22,97,0,0,303,24,3,0,290,6,1,5,0,194,0,20,220,8235,18,54,0,0,2830,497,75,0,44,0,0,101,48,54,0,2,116,0,13,1,3082,80,32,472,2,10,51,0,310,0,0,0,0,0,0,150,0,2,18,400,2589,0,252,3565,387,420,0,0,221,77,0,4,734,0,10,217,0,2204,385,569,0,65,24,0,1291,0,698,55,6,3,0,133,60,1057,8,8,0,2,40,1,0,0,6760,183,276,200,1,58,0,57,1244,4049,204,49,0,0,9,26,0,0,1,600,1
0,1594,53,30,0,2,17,82,0,0,142,18,2,0,228,6,0,0,0,89,0,20,158,5979,8,50,0,0,2534,277,39,0,3,0,0,27,18,47,0,0,79,0,13,0,2552,66,16,135,0,16,52,0,266,0,0,0,0,0,0,42,0,1,11,116,1657,0,121,2459,0,431,0,0,55,1,0,0,104,0,0,158,0,1867,1131,260,0,0,0,0,1224,0,813,32,6,3,0,97,1,292,9,4,0,4,35,1,0,0,6439,141,291,177,1,49,0,44,96,3853,204,14,0,0,102,423,0,15,34,6244,1
1,1822,64,44,5,4,22,88,2,1,548,33,2,1,240,6,3,10,0,6483,0,23,203,8020,8,64,0,2,2781,466,53,0,48,1,1,122,28,67,0,2,90,0,14,0,2614,123,82,624,166,1264,63,22,395,0,2,0,0,1,0,227,0,3,18,342,2754,0,438,3473,0,443,1,0,228,163,62,23,322,0,154,387,1,2466,459,479,2,2609,0,0,1308,1,859,223,6,3,0,81,1821,427,17,6,30,64,42,1,0,0,6501,105,324,394,2,66,1,74,115,4800,233,29,0,0,21,279,0,26,1,1328,1
0,1514,28,40,0,0,7,77,2,0,290,11,4,0,310,3,0,6,0,174,2,11,146,90779,0,29,0,0,2565,375,53,0,15,0,0,57,4,34,0,0,402,0,1,1,3369,75,20,721,1644,12,44,0,99,0,0,8,0,1,0,109,4,4,9,32576,3296,0,230,4907,0,284,0,0,169,100,1,7,98941,0,1,175,0,3336,225,663,0,88,0,830,1790,0,787,23,10,4,0,78,35,263,13,4,0,4,17,0,0,0,951,214,218,188,30,38,0,46,50,4423,154,18,0,0,6,21,0,5,0,13247,1
7,1817,76,87,50,2,22,134,2,0,1084,64,8,6,304,6,11,48,0,8289,4,25,428,17410,10,109,0,0,3771,1033,358,0,184,3,0,363,48,117,0,3,511,12,16,15,3285,258,138,2434,450,208,88,20,655,0,0,0,0,0,13,545,3,66,18,562,11126,11,2311,10016,141,425,2,1,608,477,256,29,843,0,451,689,0,2840,760,2492,4,1058,2,57,1430,3,1362,317,14,71,0,190,3615,1415,78,12,13,50,66,0,0,0,7278,192,599,515,97,229,0,135,953,7768,469,22,0,0,5,14,0,7,0,1959,1
1,1599,55,32,5,2,18,79,0,0,213,21,2,0,231,6,1,0,0,223,0,20,146,6239,8,49,0,0,2527,310,70,0,5,0,0,41,20,47,0,0,75,3,13,0,2483,74,21,476,70,16,56,0,318,0,0,0,0,0,0,138,0,2,12,439,1807,0,158,2517,0,443,0,0,74,28,0,19,166,0,0,189,0,2133,1453,290,0,43,0,0,1242,0,799,44,6,24,0,63,1,304,8,6,3,12,34,1,0,0,6466,132,300,177,1,54,0,47,107,3869,220,14,0,0,3,13,0,35,0,3099,1
0,220,13,45,0,1,20,10,0,0,588,31,6,0,85,10,6,4,1,73,0,17,437,13503,0,66,0,0,1763,673,340,0,265,0,0,1714,6,64,8,2,57,0,39,0,303,95,148,441,52,2,44,0,772,0,0,0,0,0,0,146,0,6,4,126,5309,0,1258,2501,0,124,0,0,192,54,80,4,1504,0,701,2084,0,1647,888,1100,8,51,0,489,9275,0,1666,449,4,3,0,564,189,998,80,4,0,2,42,1,0,0,1399,2233,1431,212,5,211,0,62,97,1926,1255,6,1,0,36,62,0,8,4,777,1
1,1843,133,50,2,2,21,80,0,0,289,26,2,0,302,7,1,2,0,732,0,21,437,10529,20,51,0,0,3147,887,72,0,233,0,0,111,48,48,0,0,124,0,13,0,2889,75,175,508,646,28,56,0,483,0,0,0,0,0,0,212,0,2,13,220,3869,1,892,3996,387,441,0,0,264,80,34,10,141,0,397,775,0,2419,691,634,0,87,24,0,1273,0,803,615,6,3,0,184,1926,1669,46,8,3,12,36,1,0,0,6976,229,300,188,1,56,0,47,1245,4355,210,61,0,0,6,156,5,2,0,911,1
6,1722,70,85,19,1,25,113,0,0,745,61,5,6,255,6,8,3,0,7214,0,29,243,11557,16,71,0,0,3057,525,288,0,44,0,0,207,46,75,3,1,170,2,13,8,2844,156,71,1724,236,32,78,20,752,0,0,0,0,0,13,329,4,47,14,341,6707,9,920,3879,16,443,2,1,367,237,117,5,195,0,103,264,0,2367,2061,1386,2,574,2,44,1377,1,1202,84,12,3,0,132,136,768,15,10,9,40,38,0,0,0,6698,130,454,316,6,88,0,84,910,6928,322,16,1,0,40,66,0,3,0,2205,1
0,1763,132,46,0,2,19,81,0,0,207,21,2,0,287,5,0,0,0,242,0,20,195,7474,20,42,0,0,2761,424,72,0,34,0,0,76,48,39,0,0,114,0,13,0,2763,60,19,137,0,12,55,0,321,0,0,0,0,0,0,108,0,2,12,190,2411,0,183,3469,387,442,0,0,167,50,0,2,121,0,9,192,0,2096,333,513,0,79,24,0,1257,1,783,43,6,3,0,91,0,995,5,4,0,2,27,1,0,0,6644,141,300,169,1,56,0,38,1225,3899,207,52,0,0,35,119,1,1,1,636,1
0,1607,54,30,0,2,20,84,0,0,146,18,2,0,238,6,0,0,0,117,0,20,158,6183,8,50,0,0,2674,289,39,0,3,0,0,28,18,47,0,0,76,0,13,0,2679,62,14,135,0,12,55,0,273,0,0,0,0,0,0,43,0,1,11,116,1727,0,124,2550,0,443,0,0,55,1,0,0,106,0,1,160,0,1879,946,260,0,18,0,0,1231,0,751,34,6,3,0,85,1,290,6,2,0,2,35,1,0,0,6411,131,300,177,1,49,0,45,87,3835,207,15,0,0,89,589,0,22,4,3080,1
0,1606,54,32,0,2,19,77,0,0,302,20,2,0,241,6,1,0,0,119,0,20,140,9919,8,55,0,0,2843,1093,39,0,3,0,0,34,18,52,0,0,75,0,13,0,2648,70,15,472,2,12,56,0,767,0,0,0,0,0,0,49,0,1,12,1293,3402,0,394,3648,0,441,0,0,60,316,0,0,2878,0,0,952,0,1960,608,539,0,22,0,0,1222,0,772,362,6,3,0,358,88,274,6,6,0,2,40,1,0,0,7159,316,302,180,1,49,0,51,97,4189,2081,14,0,0,60,102,0,8,1,2656,1
3,1966,164,147,4,2,25,91,0,0,2511,48,6,2,308,8,11,50,0,545,0,452,294,19606,40,69,0,0,3248,921,152,0,217,0,0,1717,64,77,0,3,144,0,19,11,2897,184,64,675,83,14,75,0,445,0,0,1,0,0,0,17325,13,10,24,1094,11533,8,2918,15172,389,423,1,0,461,501,158,18,1349,0,294,627,0,2925,1055,3854,0,200,26,187,1741,0,1570,141,8,3,0,171,441,1217,96,14,9,32,42,1,0,0,9525,200,512,506,1,334,0,86,1312,5231,320,75,0,0,6,18,0,0,0,1659,1
1,851,146,78,10,0,51,286,2,0,1315,109,9,3,530,13,13,33,0,233,0,20,317,17129,109,67,0,0,5183,804,311,0,182,7,0,918,111,84,8,8,92,0,13,18,4749,235,110,237,87,12,53,2,923,0,0,0,0,0,0,655,1,50,74,779,6154,0,1215,7413,54,364,9,2,868,472,142,67,465,0,357,784,0,1863,565,1984,16,350,2,65,834,0,2101,126,6,4,0,172,556,1390,24,9,3,12,39,0,0,0,7106,570,597,599,22,126,0,113,78,8175,461,11,0,0,15,33,0,1,0,50,1
1,1812,64,44,5,4,22,85,2,1,561,33,2,1,229,6,3,10,0,6475,0,23,208,7906,8,59,0,2,2674,446,53,0,51,1,1,142,27,62,0,2,90,0,14,0,2491,122,85,624,166,1265,63,22,397,0,2,0,0,1,0,253,0,3,18,346,2713,0,454,3385,0,443,1,0,251,162,93,19,329,0,155,400,1,2506,506,484,2,2591,0,0,1310,0,852,215,6,3,0,105,1896,435,20,6,30,64,37,1,0,0,6521,129,324,383,2,66,1,69,115,4807,233,29,0,0,21,430,0,28,5,1707,1
2,1904,132,51,8,2,13,72,4,1,559,22,4,1,373,4,1,10,0,6363,0,13,361,9529,18,38,0,2,2815,638,77,0,170,0,1,124,12,39,0,2,96,0,0,0,2763,130,142,90,165,1197,31,25,303,0,2,0,0,1,0,230,0,4,19,370,3793,0,747,5289,384,293,1,0,290,187,62,11,257,0,194,356,1,2343,578,1028,2,2514,24,0,1386,0,880,317,2,0,0,189,1804,1386,31,6,32,72,24,0,0,0,1127,179,140,352,30,33,1,46,77,5462,96,56,0,0,3,103,0,5,0,6930,1
0,1633,65,35,0,2,17,99,0,0,147,21,3,0,246,5,1,0,0,136,0,19,164,6551,12,51,0,0,2705,481,52,0,4,0,0,31,44,48,0,0,92,0,13,0,3174,63,14,135,0,10,55,0,271,0,0,0,0,0,0,46,0,1,14,117,1816,0,131,2737,0,417,0,0,56,2,0,0,107,0,0,185,0,2024,280,302,0,0,0,0,1212,0,664,33,6,3,0,87,0,313,7,2,0,2,35,1,0,0,6483,143,280,178,1,51,0,45,1205,3954,198,28,0,0,19,274,0,9,0,1023,1
0,1791,141,62,2,2,23,84,0,0,343,35,3,2,309,6,4,0,0,210,0,20,197,8611,22,55,0,0,2967,461,94,0,45,0,0,106,55,61,0,0,115,0,13,11,2949,90,25,156,7,12,61,0,277,0,0,0,0,0,0,213,0,8,11,289,3185,8,377,4022,387,443,1,0,212,121,31,0,145,0,32,198,0,2146,297,837,0,97,26,9,1628,0,784,48,8,3,0,85,54,1049,9,4,0,2,39,1,0,0,6639,134,344,206,1,76,0,66,1240,4027,229,53,0,0,35,120,1,1,1,640,1
1,1810,64,44,5,4,20,85,2,1,496,33,2,1,228,6,3,10,0,6422,0,22,207,7840,8,63,0,2,2669,512,53,0,50,1,1,112,25,66,0,2,94,0,14,0,2492,123,82,622,164,1253,62,22,423,0,2,0,0,1,0,209,0,3,17,337,2668,0,436,3380,0,429,1,0,213,150,93,10,324,0,155,479,1,2316,752,473,2,2549,0,0,1282,0,838,315,6,3,0,75,910,457,16,4,30,64,41,1,0,0,6542,99,324,380,2,66,1,71,104,4785,233,29,0,0,0,0,0,0,0,114,1
1,1811,64,44,5,4,22,87,2,1,557,33,2,1,229,6,3,10,0,6046,0,23,205,7874,8,60,0,2,2679,495,53,0,48,1,1,123,28,63,0,2,89,0,14,0,2655,120,82,624,166,1256,63,22,399,0,2,0,0,1,0,235,0,3,18,344,2700,0,437,3381,0,443,1,0,232,164,62,23,322,0,154,392,1,2484,645,483,2,2602,0,0,1312,1,840,229,6,3,0,98,2132,440,16,6,30,64,38,1,0,0,6510,119,324,388,2,66,1,70,115,4834,234,28,0,0,66,365,0,28,1,1354,1
3,1614,40,64,28,0,14,85,2,0,946,48,6,3,354,4,4,6,0,12992,0,16,386,11989,72,81,0,0,2946,359,79,0,62,0,0,467,20,76,0,2,333,0,0,16,3279,143,69,2242,444,36,31,40,120,0,0,0,0,0,26,280,0,7,13,367,7726,8,751,4391,30,291,3,2,407,202,2,13,79,0,5,258,0,2270,541,1143,4,1319,0,12,1604,3,1359,50,18,0,0,39,189,1096,8,10,10,32,35,0,0,0,1050,225,160,388,259,40,0,83,1761,8439,97,22,0,0,1,1,0,0,0,1859,1
0,1753,132,56,0,2,19,78,0,0,190,21,2,0,286,6,0,0,0,217,0,21,197,7398,20,55,0,0,2728,419,72,0,36,0,0,59,44,52,0,0,112,0,13,0,2736,70,19,135,0,12,55,0,274,0,0,0,0,0,0,75,0,1,11,173,2391,0,185,3504,387,440,0,0,117,29,0,0,121,0,9,192,0,2070,457,513,0,39,24,0,1247,0,781,42,6,4,1,85,1,1006,5,2,0,2,40,1,0,0,6611,135,300,183,1,56,0,50,1215,3907,209,50,0,0,1,2,0,4,0,365,1
1,1954,126,69,5,4,27,120,2,1,607,37,3,1,276,6,3,10,0,3057,0,23,311,9446,16,69,0,2,2964,734,85,0,77,1,1,142,51,71,0,2,116,0,14,0,3198,136,90,627,232,54,63,22,430,0,2,0,0,1,0,262,0,2,17,392,3347,0,537,4341,258,421,1,0,283,168,93,10,339,0,155,514,0,2601,6083,741,2,86,16,0,1304,0,723,325,8,3,0,167,2179,1129,18,4,4,12,45,1,0,0,6837,195,304,388,2,72,1,77,1231,4983,223,51,0,0,65,127,0,1,1,2523,1
2,1909,64,33,9,4,20,86,2,1,662,31,2,1,240,6,1,17,0,6353,0,22,504,12057,8,65,0,2,3131,1015,53,0,298,0,1,170,29,71,0,2,91,0,14,0,2674,179,306,189,871,1258,55,22,616,0,2,0,0,1,0,435,0,3,21,415,5057,0,1762,3825,0,429,1,0,386,213,127,6,495,0,675,1094,1,2851,867,1045,2,2614,0,0,1298,0,864,907,6,3,0,89,5568,1232,70,6,33,72,45,1,0,0,6966,103,300,450,2,65,1,81,112,5339,215,28,0,0,3,10,1,0,1,30,1
0,1761,132,51,0,2,21,82,0,0,239,23,2,0,299,6,0,0,0,199,0,20,197,7745,20,52,0,0,2847,436,73,0,37,0,0,75,54,50,0,0,116,0,13,0,2865,73,25,568,2,12,49,0,276,0,0,0,0,0,0,117,0,4,15,193,2556,0,211,3593,387,424,0,0,185,51,0,2,121,0,9,198,0,2104,236,531,0,56,24,0,1261,0,675,46,6,3,0,117,5,1006,7,6,0,2,37,1,0,0,6603,169,284,183,1,56,0,50,1235,3895,199,51,0,0,48,117,0,34,0,1297,1
1,1619,54,32,4,2,18,77,0,0,447,22,1,0,232,6,1,8,0,137,0,21,152,10847,8,52,0,0,2631,4049,47,0,11,0,0,61,22,53,0,1,112,0,14,1,2553,80,27,605,5,12,56,0,570,0,0,0,0,0,0,111,0,2,16,757,5071,0,733,5385,2,444,0,0,140,82,31,4,289,0,33,265,0,2006,2080,851,0,52,0,0,1258,0,787,1092,6,3,0,398536,98,310,3,8,3,12,37,1,0,0,7154,372,304,205,1,66,0,58,119,4421,1881,15,0,0,27,83,0,11,1,2108,1
0,1561,53,30,0,2,16,77,0,0,156,18,2,0,191,5,0,0,0,547,0,20,144,5584,8,52,0,0,2369,236,40,0,7,0,0,30,17,50,0,0,79,0,13,0,2338,58,14,169,0,18,55,0,281,0,0,0,0,0,0,45,0,2,11,117,1402,0,111,2153,0,426,0,0,58,4,0,0,109,0,0,157,0,1860,243,246,2,1,0,0,1221,0,668,32,6,3,0,20,0,283,6,2,0,2,37,1,0,0,6392,64,304,178,1,50,0,47,91,3793,261,14,0,0,5,11,0,0,6,3506,1
8,1637,55,34,12,2,22,91,0,1,944,36,4,0,240,9,2,49,0,10098,0,21,217,9833,6,52,0,0,2857,655,69,0,54,3,0,279,40,66,0,9,1552,3,17,0,2899,193,85,445,245,45,55,484,531,0,0,0,0,1,0,519,1,2,39,598,4143,2,875,5272,2,420,0,0,561,327,253,34,954,0,155,808,0,5471,563,789,0,298,0,0,1527,0,877,218,6,11,0,446,1090,437,13,14,13,4480,33,1,0,0,6663,477,360,475,1,114,0,93,163,4986,303,20,0,0,0,1,0,13,2,6316,1
1,1968,143,56,5,4,23,91,2,1,580,36,2,1,299,6,3,10,0,6327,0,24,260,9478,20,67,0,2,3018,613,86,0,80,1,1,151,54,70,0,2,126,0,14,0,2885,130,85,624,166,1271,63,22,407,0,2,0,0,1,0,257,0,2,18,398,3483,0,499,4514,387,440,1,0,286,183,62,17,339,0,154,421,1,2662,906,736,2,2628,24,0,1323,0,879,233,6,3,0,181,1932,1162,16,6,30,64,44,1,0,0,6738,211,324,394,2,73,1,77,1243,4884,233,64,0,0,94,233,0,6,0,2370,1
0,1541,43,18,0,3,12,31,0,0,140,20,1,0,56,6,0,0,0,5713,0,23,145,3155,0,52,0,1,843,240,15,0,37,0,0,29,17,54,0,0,86,0,14,0,563,51,24,231,0,1235,56,0,315,0,0,0,0,0,0,45,0,1,0,55,591,0,130,815,0,416,0,0,58,5,0,0,107,0,25,302,0,1827,342,140,0,2472,0,0,1202,0,638,174,4,3,0,37,84,382,14,2,27,56,39,1,0,0,6312,79,308,186,1,44,0,52,87,2091,218,21,0,0,45,90,0,16,0,1004,1
0,1612,53,32,0,2,20,78,0,0,217,21,2,0,240,6,1,5,0,112,0,21,147,6682,8,48,0,0,2633,307,42,0,10,0,0,52,20,47,0,1,78,0,13,1,2594,70,22,472,2,12,57,0,303,0,0,0,0,0,0,85,0,3,15,325,1845,0,160,2568,0,443,0,0,110,31,0,2,712,0,9,182,0,1951,287,283,0,36,0,0,1249,0,784,44,6,3,0,42,7,289,8,6,0,2,33,1,0,0,6428,86,304,187,1,51,0,48,107,3850,216,15,0,0,21,76,0,0,0,617,1
1,1973,143,60,5,4,23,90,2,1,608,37,2,1,299,6,3,10,0,6302,0,23,262,9632,20,66,0,2,3025,638,86,0,83,1,1,170,53,69,0,2,127,0,14,0,2857,136,88,624,166,1256,63,22,414,0,2,0,0,1,0,301,0,2,19,419,3513,0,515,4526,387,440,1,0,354,205,62,20,351,0,155,466,1,2674,1162,741,2,2636,24,0,1339,0,864,279,6,3,0,202,1954,1177,22,6,30,64,44,1,0,0,6756,232,324,393,2,73,1,76,1243,4906,233,65,0,0,81,240,0,4,0,2586,1
23,1919,65,123,19,2,70,226,0,0,1687,101,11,9,302,19,24,82,0,554,0,20,329,20425,22,112,0,0,3810,958,794,0,158,0,0,686,93,124,0,16,91,3,20,19,3192,347,253,3055,1031,17,68,0,521,0,0,0,6,0,0,1098,8,135,48,895,11931,11,2429,8131,4,435,29,6,1185,706,252,38,1175,0,150,684,0,3468,5336,3288,6,492,2,71,1518,4,1687,256,8,3,0,239,778,723,30,42,33,184,56,1,0,0,6910,237,606,574,1,166,0,145,341,4717,409,21,0,0,48,122,0,8,0,711,1
1,1609,53,30,3,2,20,77,0,0,244,19,3,0,239,5,0,0,0,365,0,20,148,6411,8,56,0,0,2672,325,43,0,8,0,0,57,29,53,0,0,10497,0,13,0,2689,75,26,169,70,39,55,3,275,0,0,0,0,0,0,79,0,1,12,129,1852,1,172,2556,0,437,0,0,108,23,0,1,127,0,1,199,0,2045,343,275,0,22,0,0,1230,0,796,51,6,3,0,101,92,283,7,4,3,10,41,1,0,0,6383,148,300,217,1,49,0,52,356,3821,208,20,1,0,3,68,0,15,0,7901,1
2,1777,140,58,15,2,21,86,0,0,1206,36,4,0,295,6,3,46,0,796,0,21,257,269255,20,54,0,0,3290,3005,1381,0,129,0,0,400,67,68,0,2,324,1,18,485,2935,145,46,1292,215,17,74,9,742,0,0,0,0,0,0,499,11,4,20,35003,12366,0,2450,14934,393,444,3,0,432,83332,124,11,186256,0,272,867,0,5395,2453,2609,0,181,24,16,1332,0,1391,1046,6,1730,0,228,165,1079,32,10,6,20,39,1,0,0,7622,229,451,562,1,808,0,86,1312,4504,323,260,0,0,3,4,0,4,0,356,1
